id,betweenness,closeness,degree,eigenvector,page,clustering,katz
0,0.0,,0.0,0.0,3.854010097506455e-05,0.0,0.0110288429861441
1,0.0,,0.0212929707542329,0.0182218778202141,0.0002762011990538,0.2109903026741111,0.0164669264277351
2,0.0,,0.0066700872242175,0.0044738267363729,0.000121022478315,0.3476923076923077,0.0127151301713723
3,0.0,,0.0159055926115956,0.0086117367900876,0.0002274010830802,0.2755156002115282,0.0150128801450366
4,0.0,,0.0236018471010774,0.0143229220860485,0.0003229532404812,0.1557572861920688,0.0169555438112486
5,0.0,,0.0146228835300153,0.0115558956900876,0.0002053285910628,0.3765664160401002,0.014745284758015
6,0.0031695721077654,,0.0420728578758337,0.0234500554839288,0.000569533459607,0.1194822684423163,0.0215450711987255
7,0.0,,0.0169317598768599,0.0048171425814858,0.0002755405785189,0.2428904428904429,0.0152617001066756
8,0.0,,0.0141097998973832,0.0078284058245544,0.000212547272937,0.2141414141414141,0.014555846799734
9,0.0,,0.0379681888147768,0.0265339262634578,0.0005059775760296,0.1366059937488508,0.020611133893864
10,0.0,,0.004617752693689,0.0027738562454308,9.54176476157068e-05,0.3137254901960784,0.0121874072496428
11,0.0,,0.0210364289379168,0.0131653903450382,0.0002694103064387,0.3378500451671183,0.0163212299620523
12,0.0,,0.0315546434068753,0.0233438676500245,0.0004074366177759,0.1650006664001066,0.019020013847308
13,0.0,,0.013340174448435,0.0082507700278242,0.0001897412267842,0.2164404223227752,0.0143882303664759
14,0.0,,0.0143663417136993,0.0088979222377647,0.000202539069354,0.2792207792207792,0.0146611618198907
15,0.0015847860538827,,0.0066700872242175,0.0011212408450378,0.0001508760795671,0.2369230769230769,0.0126786080359174
16,0.0,,0.0410466906105695,0.0310148660055332,0.0005031459946021,0.1634433962264151,0.021446121515827
17,0.0,,0.0033350436121087,0.0021803763401711,8.255418753957665e-05,0.2948717948717949,0.0118703899935082
18,0.0,,0.0094920472036942,0.0061778109478498,0.0001467851551026,0.2147147147147147,0.0134231659609956
19,0.0,,0.0287326834273986,0.023590609333276,0.0003570011382927,0.2009330759330759,0.0183227301016118
20,0.0,,0.0212929707542329,0.0138629956923391,0.0002775414552333,0.2483103144284454,0.0164142074884801
21,0.0,,0.0148794253463314,0.0107659537552163,0.0002135137646369,0.2456140350877192,0.0148048965155754
22,0.0015847860538827,,0.0241149307337095,0.0196955253718306,0.0003379433685112,0.2010981468771448,0.0171918132360801
23,0.0,,0.0171883016931759,0.0066586441738638,0.000245259417835,0.2795115332428765,0.0152778393944658
24,0.0,,0.0064135454079014,0.001148259840269,0.0001321760335815,0.2233333333333333,0.0126175633170474
25,0.0,,0.0123140071831708,0.0086421171026869,0.0001782364658773,0.1932624113475177,0.0141411419144308
26,0.0,,0.0007696254489481,0.000942035936828,4.653760739821677e-05,0.6666666666666666,0.0112337785400963
27,0.0,,0.0292457670600307,0.0219511799011895,0.0003780266038783,0.1718677224033535,0.0184308025747464
28,0.0,,0.0069266290405336,0.0015045327102932,0.0001444459897235,0.2507122507122507,0.0127477208320759
29,0.0,,0.0159055926115956,0.0100240817997605,0.0002221882823131,0.3907985193019566,0.0150448533781881
30,0.0,,0.0194971780400205,0.0158028105007725,0.00025215427439,0.2957894736842105,0.0159765502174625
31,0.0,,0.0069266290405336,0.0042903296886102,0.0001223971737654,0.1937321937321937,0.0127714415035629
32,0.0,,0.0033350436121087,0.001035116452644,0.0001127086978115,0.3461538461538461,0.0118438577198439
33,0.0,,0.0253976398152898,0.0157697995209636,0.0003388837698967,0.1370851370851371,0.0174075361180541
34,0.0,,0.0074397126731657,0.0044614584395107,0.0001221819753075,0.541871921182266,0.0129021923491309
35,0.0,,0.0143663417136993,0.0071386856888756,0.0002338911402747,0.2077922077922078,0.0146067009563281
36,0.0,,0.0236018471010774,0.0176293615371139,0.0003035630731483,0.2006688963210702,0.0169881064964508
37,0.0,,0.0030785017957927,0.0010351258553027,9.366355083218848e-05,0.2727272727272727,0.0117841831560733
38,0.0221870047543581,,0.1472550025654181,0.0137386867704491,0.0027044666291679,0.069309399152331,0.0468023188518664
39,0.0,,0.0492560287326834,0.0311253439718012,0.0006203778700908,0.1131108202443281,0.0233671672488779
40,0.0,,0.013340174448435,0.0070665053978227,0.0002009045476619,0.5173453996983409,0.0143677945173892
41,0.0,,0.0020523345305284,0.0002947005686725,7.096956275341703e-05,0.5,0.0115436766027606
42,0.0,,0.0156490507952796,0.0157588300388318,0.0002097568896735,0.2907103825136612,0.0150697904314996
