id,betweenness,closeness,degree,eigenvector,page,clustering,katz
0,0.0,,0.0,0.0,0.000127953595496,0.0,0.0288045269029712
1,0.0,,0.0008517887563884,4.5285603266469306e-64,0.0004687424098529,0.0,0.0289631896762592
2,0.0,,0.0025553662691652,1.2202593788102822e-63,0.0012027840688502,0.0,0.0292802775456045
3,0.0,,0.0017035775127768,7.3528320127876e-64,0.000815969392377,0.0,0.0291218524099011
4,0.0,,0.0025553662691652,7.370548183251481e-64,0.0012255070031697,0.0,0.0292801982537447
5,0.0,,0.0008517887563884,2.8242716861406693e-64,0.0004751805780201,0.0,0.0289631896366132
6,0.0,,0.0017035775127768,0.1095319253583225,0.0005910830640292,0.0,0.029122170371753
7,0.1331901181525242,,0.0068143100511073,0.3652350840555786,0.0019647989744453,0.0,0.0300745463280822
8,0.0902255639097745,,0.004258943781942,0.2017104645435165,0.0012806413309534,0.1,0.0295985563416896
9,0.0139634801288936,,0.004258943781942,0.1316018226227473,0.0013523566561713,0.2,0.0295983181480471
10,0.0171858216970998,,0.0034071550255536,0.075400131433936,0.0011142990251427,0.1666666666666666,0.0294394963146895
11,0.0021482277121374,,0.0025553662691652,0.0269578903542284,0.0008830360699748,0.0,0.0292806745604658
12,0.0408163265306122,,0.004258943781942,0.0236101025900672,0.0014490438607693,0.0,0.029598079478352
13,0.0075187969924812,,0.0034071550255536,0.0074136357256082,0.001344412393904,0.0,0.0294390992596255
14,0.0053705692803437,,0.0017035775127768,0.0020017883538158,0.0007388425431267,0.0,0.0291219318603848
15,0.0,,0.0008517887563884,3.2821299052874003e-64,0.0005047657928411,0.0,0.0289631103844589
16,0.0,,0.0017035775127768,8.884224210755746e-64,0.0008866169506888,0.0,0.0291216939452385
17,0.0,,0.0025553662691652,1.9363073731519282e-63,0.0011633379462644,0.0,0.0292804360896188
18,0.0,,0.0025553662691652,3.1312404734045733e-63,0.001121588280867,0.0,0.0292805947129447
19,0.0,,0.004258943781942,4.643331556948108e-63,0.0018033230060529,0.0,0.0295976034886605
20,0.0,,0.0017035775127768,2.134425655297788e-63,0.0008505347494384,0.0,0.029121852528978
