id,betweenness,closeness,degree,eigenvector,page,clustering,katz
0,0.0,,0.0,0.0,2.8317113919749305e-05,0.0,0.0135069177587317
1,0.0120336943441636,,0.0005663583160279,5.195812479217332e-06,0.0001689077981983,0.0,0.013730228542097
2,0.0,,0.0001887861053426,6.30942750812687e-10,0.0001165232491682,0.0,0.0135814289497331
3,0.0,,0.0001887861053426,8.43785036134431e-08,0.000128980667733,0.0,0.0135813173686944
4,0.0,,0.0001887861053426,8.62675319217311e-14,0.0001358751941607,0.0,0.0135812802060615
5,0.0,,0.0001887861053426,3.1075606814891065e-18,0.0001220721701522,0.0,0.013581354549974
6,0.0,,0.0001887861053426,4.761732468899228e-14,0.000115980927252,0.0,0.0135813546616674
7,0.0,,0.0001887861053426,1.951425789072056e-15,0.000122703809774,0.0,0.0135813174245318
8,0.0,,0.0001887861053426,3.3880101075468124e-14,0.0001176404655508,0.0,0.0135813546244301
9,0.0,,0.0001887861053426,3.1133480347889733e-13,0.0001214103957599,0.0,0.0135813546243369
10,0.0,,0.0001887861053426,2.2700326628099242e-08,0.0001295654940993,0.0,0.01358131742442
11,0.0,,0.0001887861053426,3.25276562194581e-09,0.0001316224810742,0.0,0.0135813173872572
12,0.0,,0.0001887861053426,3.766003271583871e-17,0.0001146373415397,0.0,0.0135813918243282
13,0.0,,0.0001887861053426,1.3000103264749204e-11,0.0001337126516322,0.0,0.0135813545313088
14,0.0,,0.0001887861053426,8.737748259291438e-14,0.0001234110217483,0.0,0.0135813173687597
15,0.0,,0.0001887861053426,1.4839620547507799e-13,0.0001445669977786,0.0,0.0135812801502708
16,0.0,,0.0001887861053426,6.52937751197143e-13,0.0001353809872725,0.0,0.0135812802060244
17,0.0,,0.0001887861053426,5.246213892528821e-08,0.0001277206154708,0.0,0.0135813545499369
18,0.0,,0.0001887861053426,7.023768181364045e-15,0.0001289865595809,0.0,0.0135813174430293
19,0.0,,0.0001887861053426,1.308126880413423e-07,0.0001251582828503,0.0,0.0135813545499835
20,0.0,,0.0001887861053426,3.5615985944491914e-08,0.0001265037219414,0.0,0.0135813545685928
21,0.0,,0.0001887861053426,3.946689063974065e-10,0.0001145879495397,0.0,0.0135813918800725
