id,betweenness,closeness,degree,eigenvector,page,clustering,katz
0,0.0,,0.0,0.0,3.847979169606096e-05,0.0,0.0108809808030351
1,0.0,,0.0215439856373429,0.0183286677777154,0.0002756873213021,0.2246127366609294,0.0163721804251801
2,0.0,,0.0066683765067966,0.0040750575895639,0.0001195999713332,0.3476923076923077,0.0125457056274718
3,0.0,,0.0161579892280071,0.009843058256527,0.000227814233384,0.2903225806451613,0.0149363300582009
4,0.0,,0.0235957937932803,0.013167950695023,0.0003186515582853,0.1557572861920688,0.0167318105607878
5,0.0015847860538827,,0.0148756091305462,0.0122418524778422,0.0002060450529203,0.3895946763460375,0.0146721695667203
6,0.0047543581616481,,0.0423185432162092,0.0237832165422034,0.000565395163583,0.1265336289726533,0.0213854117584797
7,0.0,,0.0169274172864837,0.0048308837678038,0.0002723926007309,0.2428904428904429,0.0150592625183454
8,0.0,,0.0143626570915619,0.0089923755745159,0.0002125836712721,0.2311688311688311,0.014484914894261
9,0.0031695721077654,,0.0382149269043344,0.0259672199850852,0.0005020616667028,0.1438418284055868,0.0204630892679653
10,0.0,,0.0046165683508591,0.0025335806722417,9.453440425223864e-05,0.3137254901960784,0.0120246652023399
11,0.0,,0.0210310335983585,0.011972505545705,0.0002666530717526,0.3378500451671183,0.0161054731690306
12,0.0,,0.03180302641703,0.0230398126649486,0.000404505539163,0.1734854445318646,0.0188923399267558
13,0.0,,0.0133367530135932,0.0077606589873253,0.0001875004804218,0.2164404223227752,0.0141978512542325
14,0.0,,0.0143626570915619,0.0081831962477448,0.000200333433276,0.2792207792207792,0.0144669370863729
15,0.0,,0.0069248525262887,0.0029318727237719,0.0001516900699817,0.2592592592592592,0.0126312826117279
16,0.0015847860538827,,0.0412926391382405,0.0302356838448853,0.0004997942757745,0.1706521739130434,0.0212881302211784
17,0.0,,0.0033341882533983,0.0020153397339157,8.178394200539536e-05,0.2948717948717949,0.0117118315555768
18,0.0,,0.0094896127212105,0.0057963230090228,0.0001452681489692,0.2147147147147147,0.0132450790167035
19,0.0,,0.028981790202616,0.023215206843487,0.0003554657709753,0.2115992414664981,0.0182046914630969
20,0.0,,0.0215439856373429,0.0145173425852064,0.0002776498819641,0.2587492828456684,0.0163196127059967
21,0.0,,0.0151320851500384,0.0118092016544769,0.0002143535879072,0.2659263588544711,0.0147313590091419
22,0.0015847860538827,,0.0243652218517568,0.0197992656723508,0.0003349251029619,0.212989921612542,0.0170878220978771
23,0.0,,0.017440369325468,0.0079636270832529,0.0002456291877799,0.2866549604916593,0.0151970299661509
24,0.0,,0.0064119004873044,0.0011515382351485,0.0001310827028211,0.2233333333333333,0.0124487949282583
25,0.0,,0.0125673249551166,0.0096318403777683,0.0001791976943678,0.2134353741496598,0.0140754775208433
26,0.0,,0.0007694280584765,0.0008379699484613,4.638541070655604e-05,0.6666666666666666,0.0110833048224355
27,0.0,,0.0292382662221082,0.0200020233171011,0.0003733936469191,0.1718677224033535,0.0181890948817338
28,0.0,,0.0069248525262887,0.0015282527997669,0.000142818801553,0.2507122507122507,0.0125775200863857
29,0.0,,0.015901513208515,0.0093249644103599,0.0002196502722299,0.3907985193019566,0.0148459409458654
30,0.0,,0.0197486535008976,0.0161146524730279,0.0002523754730173,0.3082706766917293,0.0158879599392547
31,0.0,,0.0071813285457809,0.005747260485419,0.0001243030521776,0.2354497354497354,0.0127233431278345
32,0.0015847860538827,,0.0035906642728904,0.0026730461113768,0.0001142450633794,0.3516483516483517,0.0118071628159884
33,0.0,,0.0256476019492177,0.0163507104584528,0.0003370705856414,0.1482828282828283,0.0173004043847915
34,0.0,,0.0074378045652731,0.0040493697427427,0.0001210296763432,0.541871921182266,0.012730198141343
35,0.0,,0.0146191331110541,0.0083661456810505,0.0002329997040162,0.2224310776942356,0.0145348957915998
36,0.0,,0.0238522698127725,0.0176828857295138,0.0003030212662944,0.2099111734455353,0.0168859237275463
37,0.0,,0.0030777122339061,0.0009889280968965,9.303905654241717e-05,0.2727272727272727,0.0116265788719289
38,0.0142630744849445,,0.1472172351885098,0.0148769009476487,0.0026717646426628,0.069309399152331,0.0461838024000463
39,0.0,,0.049243395742498,0.0286017545498861,0.0006125449723675,0.1131108202443281,0.0230621071677865
40,0.0,,0.0133367530135932,0.0066163022516277,0.0001984945137693,0.5173453996983409,0.0141774227150021
41,0.0,,0.0020518081559374,0.000340436573782,7.048575523512604e-05,0.5,0.011389165575962
42,0.0,,0.015901513208515,0.0159508995373692,0.000210199864924,0.3072448439978847,0.0149927553119981
43,0.0,,0.0076942805847653,0.0017180153115881,0.0001484930732531,0.3471264367816092,0.0127919692113636
44,0.0,,0.001538856116953,0.0004586195336093,6.373840645883543e-05,0.4,0.0112579609956006
45,0.0015847860538827,,0.0346242626314439,0.0194740093103749,0.0004494220635445,0.2017689331122167,0.019490380733511
46,0.0,,0.0097460887407027,0.0067775944873833,0.0001616893321944,0.2503556187766714,0.0133500860987716
47,0.0,,0.0164144652474993,0.0112682884091607,0.0002261507665962,0.2807539682539682,0.0150082894192861
48,0.0015847860538827,,0.017440369325468,0.0110628309779712,0.0002492135352187,0.1404741000877963,0.0152498553404104
49,0.0,,0.0082072326237496,0.0040125875024161,0.0001561494174814,0.2137096774193548,0.0129258669760403
50,0.0,,0.004360092331367,0.0007365377846156,0.0001048360317452,0.2941176470588235,0.0119412268422835
51,0.0,,0.00589894844832,0.0037566036050061,0.0001026617155988,0.4308300395256917,0.0123521006944361
52,0.0,,0.0146191331110541,0.0046072582081731,0.0002525251384235,0.2543859649122807,0.0145357061407548
53,0.0,,0.008720184662734,0.0070827057694043,0.0001359614973074,0.2727272727272727,0.013104525532058
54,0.0015847860538827,,0.024621697871249,0.0150765428913415,0.000333830985721,0.1600877192982456,0.0169943965973085
55,0.0,,0.0076942805847653,0.0038328795774334,0.0001390825160607,0.2068965517241379,0.0127798213141538
56,0.0,,0.0028212362144139,0.0013567107108607,7.899328753028495e-05,0.3636363636363636,0.0115750386224498
57,0.0,,0.0084637086432418,0.0013278485476991,0.0001882106434139,0.1458333333333333,0.0129314874702451
58,0.0031695721077654,,0.0707873813798409,0.0457598939364747,0.0008252663155664,0.1486166007905138,0.0285830583810466
59,0.0,,0.0082072326237496,0.0015042415161569,0.0001566890693577,0.4112903225806452,0.0129188637957202
60,0.0,,0.0053859964093357,0.0034348048791124,9.537022408961191e-05,0.4952380952380952,0.0122290514215842
61,0.0,,0.013080276994101,0.0094443757313226,0.0001816578238083,0.2572549019607843,0.0141966766198867
62,0.0,,0.0225698897153116,0.0146534108955742,0.000294307608428,0.1650992685475444,0.0165055197264436
63,0.0,,0.0256476019492177,0.0156635563340728,0.0003209199720371,0.2707070707070707,0.0172972650553334
64,0.0,,0.0141061810720697,0.012428481372012,0.0001928621256613,0.2626262626262626,0.0145042217047301
65,0.0,,0.0002564760194921,8.602625354298691e-07,8.812511259343554e-05,0.0,0.0109408878097924
66,0.0,,0.0041036163118748,0.0035932843337628,8.439002098996497e-05,0.3333333333333333,0.0119213693050075
67,0.0015847860538827,,0.0305206463195691,0.0213742849564258,0.0003754386066374,0.2059535678678251,0.0185369762040037
68,0.0,,0.0105155167991792,0.008462470929489,0.0001559093114452,0.4207317073170731,0.0135612496209359
69,0.0,,0.0292382662221082,0.0171571159439023,0.0003741611823896,0.1873932619158515,0.0181949899771723
